id,split,question,model_response,rating,explanation,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note
535,DEV,Is London Marilyn Hilton Reum the name of Paris Hilton's new baby girl?,,,,2023,occasionally,FALSE,one-hop,slow-changing,https://www.usatoday.com/story/entertainment/celebrities/2023/11/24/paris-hilton-husband-carter-reum-second-child-daughter-london/71690249007/#:~:text=Paris%20Hilton%20welcomes%20baby%20girl%20named%20London%20on%20Thanksgiving,Yes,,,,,,,,,,
536,DEV,Which club does Angel Di Maria play for?,,,,2023,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa#:~:text=Current%20team,Benfica",Benfica,Sport Lisboa e Benfica,S.L. Benfica,,,,,,,,
537,DEV,What is the minimum hourly wage in Tokyo right now?,,,,2023,occasionally,FALSE,one-hop,slow-changing,"https://wageindicator.org/salary/minimum-wage/japan#:~:text=Tokyo%20prefecture,%C2%A51%2C113","¥1,113","¥1,113/hour","¥1,113 per hour","1,113",,,,,,,
538,DEV,What is the minimum hourly wage in Massachusetts right now?,,,,2023,occasionally,FALSE,one-hop,slow-changing,https://www.mass.gov/info-details/massachusetts-law-about-minimum-wage#:~:text=Effective%20January%201%2C%202023%2C%20the%20minimum%20wage%20is%20%2415.00%C2%A0per%20hour,$15 ,$15/hour,$15 per hour,15,,,,,,,
539,DEV,What was the largest acquisition deal of a tech company in history?,,,,2023,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Acquisition_of_Activision_Blizzard_by_Microsoft#:~:text=As%20of%202023%2C%20the%20acquisition%20is%20the%20largest%20video%20game%20acquisition%20by%20transaction%20value%20in%20history.
https://en.wikipedia.org/wiki/List_of_largest_mergers_and_acquisitions#2020s:~:text=354%5D%5Bb%5D-,4,Activision%20Blizzard,-68.7",Microsoft purchases Activision Blizzard for US$68.7 billion.,,,,,,,,,,
540,DEV,Who is the shortest-serving Prime Minister in the history of the United Kingdom?,,,,2022,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Liz_Truss#:~:text=On%20her%20fiftieth%20day%20in%20office%2C%20she%20stepped%20down%20amid%20a%20government%20crisis%2C%20making%20her%20the%20shortest%2Dserving%20prime%20minister%20in%20British%20history.
https://en.wikipedia.org/wiki/List_of_prime_ministers_of_the_United_Kingdom#Prime_ministers:~:text=Liz%20Truss%5B97,50%C2%A0days",Liz Truss,Mary Elizabeth Truss,Elizabeth Truss,"https://www.princeton.edu/news/2022/07/05/princeton-mathematician-june-huh-awarded-prestigious-fields-medal#:~:text=Huh%20is%20the%20ninth%20Fields%20Medal%20recipient%20from%20the%20Princeton%20faculty.
https://en.wikipedia.org/wiki/List_of_prime_ministers_of_the_United_Kingdom#Prime_ministers:~:text=Liz%20Truss%5B97,50%C2%A0days",,,,,,,
541,DEV,What is the largest armed conflict in Europe since World War II?,,,,2022,occasionally,FALSE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Russian_invasion_of_Ukraine#:~:text=creating%20Europe%27s%20largest%20refugee%20crisis%20since%20World%20War%20II,The Russian invasion of Ukraine,,,,,,,,,,
542,DEV,Will Will Smith attend the next Academy Awards show?,,,,2022,2031,FALSE,one-hop,slow-changing,https://www.cnn.com/2022/04/08/entertainment/will-smith-academy-sanctions-decision/index.html#:~:text=Actor%20Will%20Smith%20banned%20from%20attending%20Oscars%20for%2010%20years,"No, he is banned from show until 2032.",,,,,,,,,,
543,DEV,How many people from Princeton University have won the Fields Medal? ,,,,2022,2026,FALSE,one-hop,slow-changing,"https://www.princeton.edu/news/2022/07/05/princeton-mathematician-june-huh-awarded-prestigious-fields-medal#:~:text=Huh%20is%20the%20ninth%20Fields%20Medal%20recipient%20from%20the%20Princeton%20faculty.
https://en.wikipedia.org/wiki/Fields_Medal#:~:text=medal.%5B18%5D-,List%20of%20Fields%20medalists,-%5Bedit%5D",9,nine,,,,,,,,,
544,DEV,How old is the oldest planet known to have life on it?,,,,before 2022,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Age_of_Earth#:~:text=The%20age%20of%20Earth%20is%20estimated%20to%20be%204.54%20%C2%B1%200.05%20billion%20years%20(4.54%20%C3%97%20109%20years%20%C2%B1%201%25).,4.54 billion years,four and a half billion years,4.5 billion years,,,,,,,,
545,DEV,"Who is the star of the international series ""It's me or the dog"" married to?",,,,before 2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Victoria_Stilwell#Personal_life:~:text=Spouse,Van%20Zeiler",Van Zeiler,,,,,,,,,,
546,DEV,Who was the first spouse of the current President of the United States?,,,,before 2022,01/20/2025,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Joe_Biden#:~:text=Spouses,Neilia%20Hunter",Neilia Hunter,Neilia Hunter Biden,,,,,,,,,
547,DEV,How much did the most expensive movie ever made cost?,,,,2023,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_most_expensive_films#:~:text=Star%20Wars%3A%20The%20Force%20Awakens%20officially%20holds%20the%20record%20with%20a%20net%20budget%20of%20%24447%20million%20(although%20it%20is%20possible%20that%20Avatar%3A%20The%20Way%20of%20Water%20costs%20more%20if%20its%20price%20tag%20is%20towards%20the%20upper%2Dend%20of%20its%20reported%20%24350%E2%80%93460%20million%20production%20costs).,$447 million,,,,,,,,,,
548,DEV,Who is the owner of the account that has the second most-liked Instagram post?,,,,2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_most-liked_Instagram_posts#:~:text=December%2018%2C%202022-,2,Chris%20Godfrey,-Photo%20of%20an",Chris Godfrey,,,,,,,,,,
549,DEV,How many cyclists have won both of women's cycling Grand Tours in the same season?,,,,2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/UCI_Women%27s_World_Tour#:~:text=Stage%20races-,Grand%20Tour,-Cadel%20Evans%20Great
https://en.wikipedia.org/wiki/Annemiek_van_Vleuten#:~:text=%2C%202023.-,She%20became%20the%20first%20woman%20to%20complete%20a%20Giro%E2%80%93Tour%20double%20in%20the%20same%20year.,-AVV%20has%20won",one,one (Annemiek van Vleuten),,,,,,,,,
550,DEV,How many public health emergency of international concern declarations have been made by WHO between 2009 and now?,,,,2022,N/A,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Public_health_emergency_of_international_concern#:~:text=place.%5B1%5D-,Declarations,-%5Bedit%5D",7,seven,,,,,,,,,
551,DEV,Who is the latest French player to win the Ballon d'Or?,,,,2022,2024,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Ballon_d%27Or#Wins_by_player:~:text=2022-,1st,Karim%20Benzema,-Real%20Madrid",Benzema,Karim Benzema,Karim Mostafa Benzema,,,,,,,,
552,DEV,What is the title of the first film about the Titanic disaster?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Saved_from_the_Titanic#:~:text=Premiering%20in%20the%20United%20States%20just%2031%20days%20after%20the%20event%2C%20it%20was%20the%20earliest%20dramatization%20of%20the%20tragedy.,Saved from the Titanic,,,,,,,,,,
553,DEV,How many fantasy novels are there in the Harry Potter series?,,,,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Harry_Potter#:~:text=Harry%20Potter%20is%20a%20series,School%20of%20Witchcraft%20and%20Wizardry.",7,seven,,,,,,,,,
554,DEV,Who created Internet Relay Chat?,,,,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Internet_Relay_Chat#:~:text=IRC%20was%20created%20by%20Jarkko,Department%20of%20Information%20Processing%20Science.",Jarkko Oikarinen,Oikarinen,,,,,,,,,
555,DEV,Who invented the Perceptron?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Perceptron#:~:text=The%20perceptron%20was%20invented%20in%201943%20by%20Warren%20McCulloch%20and%20Walter%20Pitts.,Warren McCulloch and Walter Pitts,McCulloch and Pitts,,,,,,,,,
556,DEV,What is the capital of Costa Rica?,,,,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/San_Jos%C3%A9,_Costa_Rica#:~:text=is%20the%20capital%20and%20largest%20city%20of%20Costa%20Rica",San José,San Jose,,,,,,,,,
557,DEV,When did Leo Szilard invent the nuclear chain reaction?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Leo_Szilard#:~:text=He%20conceived%20the%20nuclear%20chain%20reaction%20in%201933,1933,,,,,,,,,,
558,DEV,Who is the founder of Boeing?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/William_E._Boeing#:~:text=He%20founded%20the%20Pacific%20Airplane%20Company%20in%201916%2C%20which%20was%20renamed%20to%20Boeing%20a%20year%20later.,William Edward Boeing,William Boeing,William E. Boeing,,,,,,,,
559,DEV,Who painted The Starry Night?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/The_Starry_Night#:~:text=The%20Starry%20Night%20(Dutch%3A%20De%20sterrennacht)%20is%20an%20oil%2Don%2Dcanvas%20painting%20by%20the%20Dutch%20Post%2DImpressionist%20painter%20Vincent%20van%20Gogh.,Vincent van Gogh,Vincent Willem van Gogh,Van Gogh,,,,,,,,
560,DEV,What is the name of the main character in Great Expectations?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Great_Expectations#:~:text=It%20depicts%20the%20education%20of%20an%20orphan%20nicknamed%20Pip,Pip,Philip Pirrip,,,,,,,,,
561,DEV,What airbase is currently the headquarters of United States Forces Japan?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/United_States_Forces_Japan#:~:text=USFJ%20is%20headquartered%20at%20Yokota%20Air%20Base,Yokota Air Base,Yokota Air Base in Tokyo,"Yokota Air Base, Fussa, Western Tokyo",,,,,,,,
562,DEV,What was the name of the university where Meta was founded?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/History_of_Facebook#:~:text=It%20was%20founded%20by%20Mark%20Zuckerberg%20and%20college%20roommates%20and%20fellow%20Harvard%20University%20students,Harvard University ,Harvard,,,,,,,,,
563,DEV,Who played piano in Miles Davis' first quintet?,,,,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Miles_Davis_Quintet#:~:text=%E2%80%94%20tenor%20saxophone-,Red%20Garland%20%E2%80%94%20piano,-Paul%20Chambers%20%E2%80%94",Red Garland,"William McKinley ""Red"" Garland Jr.",William “Red�?Garland,William McKinley Garland Jr.,,,,,,,
564,DEV,What is the brightest star in the sky?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Sirius#:~:text=Sirius%20is%20the%20brightest%20star%20in%20the%20night%20sky.,Sirius,,,,,,,,,,
565,DEV,Who directed the movie Jaws?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Jaws_(film)#:~:text=Jaws%20is%20a%201975%20American%20thriller%20film%20directed%20by%20Steven%20Spielberg,Steven Spielberg,Steven Allan Spielberg KBE,,,,,,,,,
566,DEV,How many Premier League goals has Paul Scholes scored in his senior career?,,,,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Paul_Scholes#:~:text=(-,107,-)",107,,,,,,,,,,
567,DEV,What is the city flower of Shanghai?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Magnolia_denudata#:~:text=It%20is%20the%20official%20city%20flower%20of%20Shanghai.,Magnolia denudata,Yulan magnolia,lilytree,,,,,,,,
568,DEV,Is the Great Pyramid of Giza one of the New 7 Wonders of the World?,,,,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Wonders_of_the_World#:~:text=The%20Great%20Pyramid%20of%20Giza%E2%80%94part%20of%20the%20Giza%20Pyramids%2C%20the%20only%20remaining%20wonder%20of%20the%20traditional%20Seven%20Wonders%20of%20the%20Ancient%20World%2C%20was%20not%20one%20of%20the%20winners%20announced%20in%202007%20but%20was%20added%20as%20an%20honorary%20candidate.,No,No. It was added as an honorary candidate though.,,,,,,,,,
569,DEV,Who was the first woman to gain 300 million followers on Instagram?,,,,2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Kylie_Jenner#:~:text=In%20January%202022%2C%20Jenner%20became%20the%20first%20woman%20to%20gain%20300%20million%20followers%20on%20the%20social%20network%20service%20Instagram%2C%20surpassing%20the%20previous%20recordholder%2C%20singer%20Ariana%20Grande.,Kylie Jenner,Kylie Kristen Jenner,,,,,,,,,
570,DEV,What date was The Lord of the Rings: The Rings of Power (Season 1) premiered on?,,,,2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Rings_of_Power#:~:text=Amazon%20Prime%20Video-,Release,September%201%2C%202022,-%E2%80%93%0Apresent",1-Sep-22,1-Sep-22,1-Sep-22,1-Sep-22,09/1/2022,09-1-2022,1/09/2022,1-09-2022,2022/9/1,2022/9/1,
571,DEV,What city was the first ever to host both the Summer Olympics and Winter Olympics?,,,,2022,N/A,FALSE,one-hop,never-changing,https://www.guinnessworldrecords.com/world-records/694622-first-city-to-host-summer-and-winter-olympic-games#:~:text=The%20first%20city%20to%20hold%20Summer%20and%20Winter%20Olympic%20Games%20is%20Beijing%20(China)%2C%20as%20the%20Summer%20Olympic%20Games%20host%20city%20in%202008%20and%20Winter%20Olympic%20Games%20host%20city%20in%202022.,Beijing,"Beijing, China",,,,,,,,,
572,DEV,How many episodes of The Lord of the Rings: The Rings of Power season 1 have been released?,,,,2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Rings_of_Power#Episodes:~:text=1-,8,-September%C2%A01%2C%C2%A02022",8,eight,,,,,,,,,
573,DEV,What killed the student inventor of the Perceptron? ,,,,before 2022,N/A,FALSE,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Perceptron#:~:text=The%20perceptron%20was%20invented%20in%201943%20by%20Warren%20McCulloch%20and%20Walter%20Pitts.
https://en.wikipedia.org/wiki/Walter_Pitts#:~:text=Pitts%20died%20in%201969%20of%20bleeding%20esophageal%20varices%2C%20a%20condition%20usually%20associated%20with%20cirrhosis%20and%20alcoholism.",esophageal varices, alcoholism,cirrhosis,,,,,,,,
574,DEV,Which member of The Beatles was born first?,,,,before 2022,N/A,FALSE,multi-hop,never-changing,https://beatlestrivia.com/when-were-the-members-of-the-beatles-born/#:~:text=In%20birth%20order%20(as%20seen%20in%20the%20photo%2C%20L%2DR)%3B%20Ringo%20Starr%20was%20born%20on%20July%207%2C%201940%2C%20John%20Lennon%20on%20October%209%2C%201940%2C%20Paul%20McCartney%20on%20June%2018%2C%201942%2C%20and%20George%20Harrison%20on%20February%2025%2C%201943.,Ringo Starr,R. Starr,Starr,Sir Ringo Starr,Ringo,Sir Richard Starke,Richard Starkey,,,,
575,DEV,Who was the emperor of China when Sweet Dew incident happened?,,,,before 2022,N/A,FALSE,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Sweet_Dew_incident#:~:text=The%20Sweet%20Dew%20incident%20(Chinese,and%20the%20general%20Zheng%20Zhu.",Emperor Wenzong,Emperor Wenzong of the Chinese Tang dynasty,Emperor Wenzong of the Tang dynasty,Emperor Wenzong of Tang,Li Ang,Li Han,,,,,
576,DEV,Which comedy series won the most recent Primetime Emmy Award for Outstanding Comedy Series?,,,,before 2022,01/15/2024,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Comedy_Series#:~:text=Ted%20Lasso%0A(Season%202),Ted Lasso,,,,,,,,,,
577,DEV,What is King Gizzard’s most recent studio album?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/King_Gizzard_%26_the_Lizard_Wizard_discography#Studio_albums:~:text=13-,The%20Silver%20Cord,Released%3A%2027%20October%202023,-Label%3A%20KGLW",The Silver Cord,,,,,,,,,,
578,DEV,"Which state in the U.S. has the highest death rate of COVID-19 since Jan 1, 2020?",,,,2023,frequently,FALSE,one-hop,fast-changing,"https://covid.cdc.gov/covid-data-tracker/#maps_deaths-rate-total:~:text=Rate%20per%20100%2C000-,Mississippi,-430.9",Mississippi,,,,,,,,,,
579,DEV,What is the name of the most recent hurricane that affected the Southeastern Coast of the United States?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/2023_Atlantic_hurricane_season#:~:text=None-,Ophelia,East%20Coast%20of%20the%20United%20States,-%24450%20million",Ophelia,,,,,,,,,,
580,DEV,How many doses of the COVID vaccine have been administered in the United States?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://covid.cdc.gov/covid-data-tracker/#vaccinations_vacc-people-additional-dose-totalpop:~:text=Administered,676%2C728%2C782",676 million,"676,728,782",more than 675 million,,more than 650 million,more than 670 million,"675,442,636",,,,
581,DEV,What is the host city of the upcoming International Olympiad in Informatics (IOI)?,,,,2023,09/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/International_Olympiad_in_Informatics#Summary:~:text=2024,Alexandria","Alexandria, Egypt",Alexandria,,,,,,,,,
582,DEV,When is the next Lunar New Year?,,,,2023,02/10/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Chinese_New_Year#:~:text=Sunday-,2024,10%20Feb,-Dragon",10-Feb-24,10-Feb-24,10-Feb-24,10-Feb-24,10-Feb-24,02/10/2024,10-02-2024,10-02-2024,2024/2/10,2024/2/10,
583,DEV,When does this year's Rosh Hashanah start?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Rosh_Hashanah#:~:text=2023%C2%A0date,nightfall%2C%2017%20September",15-Sep-23,15-Sep-23,15-Sep-23,15-Sep-23,09/15/2023,09-15-2023,15/09/2023,15-09-2023,2023/9/15,2023/9/15,
584,DEV,What won the latest Academy Award for Best Animated Short Film?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Academy_Award_for_Best_Animated_Short_Film#:~:text=2022%0A(95th),and%20the%20Horse","The Boy, the Mole, the Fox and the Horse",,,,,,,,,,
585,DEV,What is the next Columbia Pictures film?,,,,2023,12/22/2023,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Columbia_Pictures_films_(2020%E2%80%932029)#:~:text=December%2022%2C%202023,Anyone%20But%20You",Anyone But You,,,,,,,,,,
586,DEV,What month is it?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,https://whatmonthisit.com/,December,,,,,,,,,,
587,DEV,What is the most recent movie in the Marvel Cinematic Universe?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.marvel.com/movies,The Marvels,,,,,,,,,,
588,DEV,When is the next full moon?,,,,2023,12/26/2023,FALSE,one-hop,fast-changing,"https://www.farmersalmanac.com/full-moon-dates-and-times#:~:text=4%3A16%20AM-,December%2026,7%3A33%20PM,-Full%20Moon%20Calendar",26-Dec-23,26-Dec-23,26-Dec-23,26-Dec-23,12/26/2023,12-26-2023,26/12/2023,26-12-2023,2023/12/26,2023/12/26,
